investor_id,age_group,gender,monthly_sip_amount
3286,46-55,Female,13856.0
3287,26-35,Male,3589.0
3288,36-45,Male,12340.0
3289,26-35,Male,4276.0
3290,36-45,Male,7944.0
3291,36-45,Male,15839.0
3292,36-45,Male,6959.0
3293,18-25,Male,1652.0
3294,46-55,Female,2311.0
3295,46-55,Male,24757.0
3296,26-35,Male,4459.0
3297,26-35,Male,6375.0
3298,36-45,Male,5851.0
3299,26-35,Female,2310.0
3300,46-55,Male,6385.0
3301,36-45,Male,5333.0
3302,36-45,Male,2315.0
3303,18-25,Male,2564.0
3304,18-25,Male,2039.0
3305,36-45,Male,12064.0
3306,26-35,Male,4712.0
3307,26-35,Male,3137.0
3308,26-35,Male,3476.0
3309,26-35,Male,7408.0
3310,26-35,Male,4354.0
3311,26-35,Female,3824.0
3312,36-45,Male,23330.0
3313,18-25,Male,3906.0
3314,46-55,Female,6898.0
3315,18-25,Male,2128.0
3316,36-45,Male,5146.0
3317,36-45,Male,12846.0
3318,26-35,Female,3265.0
3319,56-65,Male,10101.0
3320,26-35,Male,3270.0
3321,26-35,Male,3616.0
3322,36-45,Male,16854.0
3323,56-65,Female,13733.0
3324,18-25,Male,2105.0
3325,36-45,Female,8189.0
3326,46-55,Female,4739.0
3327,26-35,Female,5738.0
3328,26-35,Male,16296.0
3329,26-35,Female,4107.0
3330,26-35,Female,5803.0
3331,36-45,Female,4115.0
3332,26-35,Female,2951.0
3333,46-55,Male,5622.0
3334,65+,Male,2368.0
3335,56-65,Male,10103.0
3336,26-35,Male,9195.0
3337,26-35,Male,7133.0
3338,18-25,Female,2664.0
3339,46-55,Female,8619.0
3340,46-55,Male,15655.0
3341,26-35,Female,4155.0
3342,26-35,Female,14180.0
3343,26-35,Male,12987.0
3344,36-45,Male,2865.0
3345,46-55,Male,14596.0
3346,26-35,Male,1325.0
3347,65+,Female,11650.0
3348,26-35,Male,4094.0
3349,46-55,Male,6077.0
3350,36-45,Male,10477.0
3351,36-45,Male,8724.0
3352,36-45,Male,3748.0
3353,26-35,Male,5455.0
3354,26-35,Male,14510.0
3355,26-35,Male,7663.0
3356,36-45,Male,5154.0
3357,26-35,Male,4310.0
3358,36-45,Male,3505.0
3359,18-25,Female,2006.0
3360,46-55,Male,5949.0
3361,46-55,Male,15671.0
3362,26-35,Male,4244.0
3363,36-45,Female,6105.0
3364,56-65,Male,11754.0
3365,46-55,Male,6171.0
3366,56-65,Female,14478.0
3367,26-35,Female,3739.0
3368,26-35,Male,6319.0
3369,26-35,Male,5638.0
3370,26-35,Female,6109.0
3371,18-25,Male,2014.0
3372,36-45,Female,3396.0
3373,56-65,Male,2901.0
3374,26-35,Male,5952.0
3375,46-55,Male,10802.0
3376,36-45,Female,7429.0
3377,46-55,Male,3243.0
3378,26-35,Female,6627.0
3379,36-45,Female,13074.0
3380,46-55,Male,30762.0
3381,26-35,Male,7966.0
3382,36-45,Male,18160.0
3383,18-25,Male,2348.0
3384,18-25,Male,3377.0
3385,46-55,Male,5986.0
3386,18-25,Female,4167.0
3387,26-35,Male,6686.0
3388,26-35,Female,3559.0
3389,36-45,Female,3809.0
3390,18-25,Male,3657.0
3391,46-55,Male,7342.0
3392,26-35,Male,2059.0
3393,65+,Male,4663.0
3394,56-65,Male,9872.0
3395,46-55,Male,10860.0
3396,26-35,Male,6011.0
3397,46-55,Female,7120.0
3398,36-45,Male,3667.0
3399,26-35,Male,2184.0
3400,56-65,Male,7749.0
3401,26-35,Female,12390.0
3402,26-35,Male,4197.0
3403,36-45,Male,8133.0
3404,46-55,Male,8933.0
3405,36-45,Female,6991.0
3406,26-35,Male,2116.0
3407,46-55,Male,5455.0
3408,26-35,Male,5206.0
3409,26-35,Female,2821.0
3410,26-35,Female,2391.0
3411,36-45,Female,1862.0
3412,36-45,Male,4755.0
3413,46-55,Female,3572.0
3414,46-55,Female,6429.0
3415,56-65,Male,3101.0
3416,26-35,Male,9194.0
3417,56-65,Female,5129.0
3418,18-25,Male,1722.0
3419,36-45,Male,4216.0
3420,26-35,Male,3514.0
3421,26-35,Male,3359.0
3422,46-55,Male,20865.0
3423,26-35,Male,2209.0
3424,56-65,Male,12274.0
3425,26-35,Male,3548.0
3426,26-35,Female,3256.0
3427,56-65,Female,10365.0
3428,18-25,Male,1757.0
3429,46-55,Male,6853.0
3430,46-55,Male,11394.0
3431,26-35,Female,1311.0
3432,36-45,Female,5979.0
3433,36-45,Female,30463.0
3434,56-65,Male,8880.0
3435,18-25,Male,1773.0
3436,46-55,Male,14512.0
3437,36-45,Male,12000.0
3438,46-55,Female,23150.0
3439,26-35,Male,7006.0
3440,18-25,Male,2089.0
3441,46-55,Female,9692.0
3442,18-25,Male,3155.0
3443,65+,Male,5019.0
3444,26-35,Female,3304.0
3445,26-35,Male,3673.0
3446,26-35,Female,8354.0
3447,46-55,Male,13640.0
3448,65+,Male,4614.0
3449,18-25,Male,2586.0
3450,18-25,Male,2762.0
3451,26-35,Male,5916.0
3452,18-25,Male,1917.0
3453,18-25,Female,1745.0
3454,26-35,Female,3011.0
3455,26-35,Male,4155.0
3456,26-35,Female,2025.0
3457,36-45,Female,21051.0
3458,26-35,Male,16390.0
3459,26-35,Male,1971.0
3460,65+,Male,4769.0
3461,36-45,Male,8529.0
3462,36-45,Male,3646.0
3463,36-45,Male,15211.0
3464,36-45,Male,11104.0
3465,18-25,Male,1486.0
3466,36-45,Female,3377.0
3467,36-45,Female,6371.0
3468,56-65,Female,6976.0
3469,36-45,Female,4217.0
3470,56-65,Female,11110.0
3471,26-35,Male,2014.0
3472,26-35,Female,4895.0
3473,56-65,Male,11015.0
3474,26-35,Male,3770.0
3475,36-45,Female,5086.0
3476,36-45,Female,14088.0
3477,26-35,Female,6088.0
3478,46-55,Male,17587.0
3479,36-45,Female,3819.0
3480,18-25,Male,3276.0
3481,56-65,Male,8650.0
3482,26-35,Female,2976.0
3483,36-45,Male,6108.0
3484,36-45,Male,3241.0
3485,36-45,Male,12794.0
3486,26-35,Male,6970.0
3487,36-45,Female,7437.0
3488,26-35,Female,2952.0
3489,26-35,Male,2733.0
3490,46-55,Male,15871.0
3491,46-55,Female,9588.0
3492,18-25,Male,2259.0
3493,46-55,Male,4071.0
3494,26-35,Male,2833.0
3495,56-65,Female,6890.0
3496,36-45,Male,4688.0
3497,36-45,Male,3609.0
3498,46-55,Male,8572.0
3499,26-35,Male,3523.0
3500,36-45,Male,4830.0
3501,46-55,Male,31568.0
3502,46-55,Male,5083.0
3503,26-35,Female,7663.0
3504,36-45,Male,11287.0
3505,18-25,Female,6886.0
3506,26-35,Female,2567.0
3507,36-45,Male,4922.0
3508,26-35,Female,1541.0
3509,46-55,Male,10122.0
3510,46-55,Male,5421.0
3511,26-35,Male,10868.0
3512,18-25,Male,1740.0
3513,36-45,Female,11143.0
3514,36-45,Male,7641.0
3515,26-35,Male,4125.0
3516,26-35,Male,14927.0
3517,36-45,Male,18220.0
3518,36-45,Male,10320.0
3519,46-55,Male,6552.0
3520,26-35,Male,5407.0
3521,26-35,Male,5969.0
3522,36-45,Male,3217.0
3523,26-35,Male,4258.0
3524,46-55,Male,9427.0
3525,18-25,Male,2603.0
3526,46-55,Male,11653.0
3527,46-55,Male,6473.0
3528,26-35,Male,2642.0
3529,36-45,Female,11682.0
3530,46-55,Male,14047.0
3531,18-25,Male,1621.0
3532,46-55,Male,26072.0
3533,36-45,Male,7653.0
3534,26-35,Male,2443.0
3535,18-25,Female,2385.0
3536,36-45,Female,2903.0
3537,18-25,Male,2181.0
3538,26-35,Male,4808.0
3539,26-35,Male,3131.0
3540,18-25,Male,1145.0
3541,46-55,Male,17456.0
3542,36-45,Female,5308.0
3543,56-65,Male,8306.0
3544,26-35,Male,3043.0
3545,18-25,Male,2322.0
3546,36-45,Male,6941.0
3547,46-55,Male,8846.0
3548,36-45,Female,7371.0
3549,65+,Male,11809.0
3550,46-55,Female,16534.0
3551,26-35,Male,6352.0
3552,36-45,Male,5833.0
3553,36-45,Male,5283.0
3554,26-35,Male,1099.0
3555,18-25,Female,4669.0
3556,18-25,Male,2035.0
3557,26-35,Male,3038.0
3558,46-55,Female,25090.0
3559,36-45,Male,4415.0
3560,26-35,Male,2170.0
3561,26-35,Male,2188.0
3562,36-45,Male,9043.0
3563,26-35,Female,5406.0
3564,26-35,Female,7567.0
3565,36-45,Male,4205.0
3566,26-35,Male,15606.0
3567,36-45,Female,10599.0
3568,18-25,Male,1998.0
3569,26-35,Male,8303.0
3570,26-35,Male,2756.0
3571,26-35,Male,3492.0
3572,18-25,Male,1723.0
3573,56-65,Female,3432.0
3574,26-35,Male,4544.0
3575,26-35,Female,9381.0
3576,56-65,Male,7371.0
3577,26-35,Male,3192.0
3578,65+,Male,7572.0
3579,36-45,Male,9876.0
3580,36-45,Female,2062.0
3581,36-45,Male,8670.0
3582,36-45,Female,5323.0
3583,26-35,Male,1651.0
3584,56-65,Male,2459.0
3585,56-65,Female,10301.0
3586,56-65,Male,3792.0
3587,26-35,Male,1591.0
3588,18-25,Male,1434.0
3589,56-65,Female,7126.0
3590,36-45,Male,4070.0
3591,46-55,Male,7334.0
3592,26-35,Male,7320.0
3593,36-45,Male,8908.0
3594,26-35,Male,3554.0
3595,36-45,Male,3804.0
3596,26-35,Female,5472.0
3597,46-55,Female,55059.0
3598,36-45,Male,5992.0
3599,56-65,Male,11525.0
3600,46-55,Female,18966.0
3601,36-45,Female,9976.0
3602,18-25,Male,3439.0
3603,18-25,Male,6332.0
3604,65+,Male,9715.0
3605,46-55,Female,17874.0
3606,36-45,Female,9124.0
3607,46-55,Male,23951.0
3608,56-65,Female,14964.0
3609,36-45,Male,6193.0
3610,65+,Male,7649.0
3611,65+,Female,10690.0
3612,26-35,Male,4008.0
3613,46-55,Male,8785.0
3614,46-55,Female,9840.0
3615,26-35,Male,1969.0
3616,46-55,Male,11950.0
3617,36-45,Male,20104.0
3618,56-65,Male,3479.0
3619,46-55,Male,12790.0
3620,36-45,Male,8200.0
3621,36-45,Male,5595.0
3622,18-25,Female,3552.0
3623,26-35,Female,5957.0
3624,36-45,Female,4675.0
3625,36-45,Male,9376.0
3626,46-55,Male,13734.0
3627,18-25,Female,1872.0
3628,36-45,Male,6064.0
3629,26-35,Male,3001.0
3630,36-45,Female,2395.0
3631,26-35,Male,3209.0
3632,56-65,Male,7136.0
3633,26-35,Male,2791.0
3634,46-55,Male,8294.0
3635,18-25,Male,1632.0
3636,36-45,Male,10135.0
3637,46-55,Female,21926.0
3638,56-65,Male,7618.0
3639,56-65,Male,2147.0
3640,56-65,Male,10306.0
3641,36-45,Female,12909.0
3642,26-35,Male,4789.0
3643,26-35,Male,1131.0
3644,36-45,Female,7733.0
3645,26-35,Male,6237.0
3646,36-45,Male,5737.0
3647,36-45,Male,6472.0
3648,46-55,Male,13300.0
3649,26-35,Male,3616.0
3650,65+,Male,8026.0
3651,26-35,Male,7610.0
3652,36-45,Male,9831.0
3653,46-55,Male,5429.0
3654,46-55,Male,6526.0
3655,36-45,Female,2726.0
3656,36-45,Female,12043.0
3657,36-45,Female,8905.0
3658,26-35,Male,2749.0
3659,26-35,Male,5342.0
3660,26-35,Female,3599.0
3661,26-35,Male,1738.0
3662,36-45,Male,16576.0
3663,26-35,Male,6078.0
3664,56-65,Male,4375.0
3665,26-35,Female,1186.0
3666,46-55,Male,5354.0
3667,26-35,Male,6407.0
3668,56-65,Male,4413.0
3669,26-35,Male,3594.0
3670,56-65,Female,8574.0
3671,36-45,Male,4104.0
3672,36-45,Female,20760.0
3673,36-45,Female,3489.0
3674,18-25,Male,2272.0
3675,36-45,Male,6346.0
3676,18-25,Male,2648.0
3677,26-35,Male,1991.0
3678,36-45,Female,2463.0
3679,36-45,Female,12279.0
3680,26-35,Female,1586.0
3681,36-45,Female,6803.0
3682,36-45,Male,3997.0
3683,26-35,Male,5878.0
3684,46-55,Female,15033.0
3685,26-35,Male,4173.0
3686,56-65,Male,8018.0
3687,18-25,Male,1999.0
3688,46-55,Male,9455.0
3689,26-35,Female,2029.0
3690,36-45,Male,4776.0
3691,36-45,Male,12811.0
3692,26-35,Female,10354.0
3693,26-35,Female,1817.0
3694,26-35,Male,4677.0
3695,36-45,Male,5466.0
3696,26-35,Male,5847.0
3697,26-35,Male,5233.0
3698,36-45,Male,17362.0
3699,46-55,Female,12979.0
3700,36-45,Female,4140.0
3701,36-45,Male,4118.0
3702,18-25,Male,3417.0
3703,26-35,Male,2881.0
3704,36-45,Female,11314.0
3705,26-35,Male,6224.0
3706,36-45,Male,9007.0
3707,26-35,Female,3829.0
3708,26-35,Male,4843.0
3709,26-35,Male,5694.0
3710,26-35,Male,7592.0
3711,26-35,Female,4976.0
3712,36-45,Male,4892.0
3713,26-35,Male,2836.0
3714,26-35,Male,6760.0
3715,36-45,Male,14915.0
3716,26-35,Female,1816.0
3717,36-45,Male,8816.0
3718,26-35,Male,4045.0
3719,26-35,Male,2654.0
3720,18-25,Male,2226.0
3721,46-55,Male,9807.0
3722,36-45,Male,5072.0
3723,26-35,Male,5505.0
3724,26-35,Female,5665.0
3725,46-55,Male,11569.0
3726,26-35,Female,3100.0
3727,36-45,Female,8580.0
3728,26-35,Female,4966.0
3729,26-35,Male,4018.0
3730,56-65,Male,2552.0
3731,26-35,Male,3269.0
3732,46-55,Male,23450.0
3733,36-45,Male,3780.0
3734,26-35,Male,4896.0
3735,46-55,Female,5509.0
3736,56-65,Male,13904.0
3737,56-65,Male,7608.0
3738,26-35,Male,2697.0
3739,26-35,Male,7744.0
3740,26-35,Male,3515.0
3741,46-55,Male,4947.0
3742,36-45,Female,9866.0
3743,46-55,Male,6863.0
3744,46-55,Male,6172.0
3745,36-45,Female,4188.0
3746,26-35,Male,14526.0
3747,65+,Male,7621.0
3748,26-35,Male,6012.0
3749,18-25,Male,3205.0
3750,26-35,Male,3208.0
3751,26-35,Female,4028.0
3752,26-35,Male,7797.0
3753,36-45,Female,5086.0
3754,36-45,Male,3664.0
3755,36-45,Male,4518.0
3756,26-35,Male,6051.0
3757,36-45,Male,7073.0
3758,46-55,Female,4687.0
3759,36-45,Female,4498.0
3760,36-45,Male,5382.0
3761,36-45,Male,11137.0
3762,36-45,Male,6002.0
3763,36-45,Male,6154.0
3764,36-45,Male,6217.0
3765,36-45,Male,5164.0
3766,36-45,Female,2809.0
3767,26-35,Male,4433.0
3768,46-55,Male,21297.0
3769,46-55,Male,5913.0
3770,56-65,Male,9094.0
3771,46-55,Male,6177.0
3772,36-45,Male,7479.0
3773,18-25,Female,3133.0
3774,26-35,Male,4372.0
3775,26-35,Male,1455.0
3776,26-35,Female,1291.0
3777,18-25,Male,1237.0
3778,26-35,Male,1955.0
3779,36-45,Male,8354.0
3780,36-45,Male,7379.0
3781,26-35,Male,2116.0
3782,36-45,Male,11404.0
3783,26-35,Male,6956.0
3784,18-25,Male,4342.0
3785,26-35,Male,6366.0
3786,26-35,Female,2366.0
3787,18-25,Female,5824.0
3788,46-55,Male,21161.0
3789,26-35,Female,8033.0
3790,56-65,Male,5175.0
3791,26-35,Female,10931.0
3792,56-65,Male,4974.0
3793,18-25,Male,3403.0
3794,56-65,Male,9861.0
3795,36-45,Male,6571.0
3796,56-65,Male,5793.0
3797,26-35,Male,2296.0
3798,26-35,Female,4461.0
3799,26-35,Male,3606.0
3800,36-45,Male,5421.0
3801,46-55,Male,8722.0
3802,56-65,Male,13122.0
3803,26-35,Male,5989.0
3804,26-35,Male,9806.0
3805,36-45,Male,4951.0
3806,36-45,Male,8354.0
3807,36-45,Male,6097.0
3808,18-25,Male,4917.0
3809,26-35,Male,4478.0
3810,36-45,Male,2066.0
3811,56-65,Male,8054.0
3812,36-45,Male,4095.0
3813,26-35,Male,3699.0
3814,36-45,Female,5894.0
3815,56-65,Male,10374.0
3816,36-45,Male,7440.0
3817,36-45,Male,7841.0
3818,26-35,Male,7509.0
3819,36-45,Male,8384.0
3820,36-45,Male,7924.0
3821,46-55,Female,24072.0
3822,36-45,Male,5616.0
3823,56-65,Male,4261.0
3824,26-35,Female,2710.0
3825,26-35,Male,2320.0
3826,56-65,Male,11507.0
3827,36-45,Female,10222.0
3828,46-55,Male,10304.0
3829,26-35,Male,4056.0
3830,36-45,Male,11008.0
3831,18-25,Male,3125.0
3832,65+,Female,3876.0
3833,36-45,Female,6140.0
3834,46-55,Male,11422.0
3835,36-45,Female,9019.0
3836,26-35,Male,3696.0
3837,18-25,Male,1077.0
3838,65+,Female,2305.0
3839,46-55,Male,14014.0
3840,65+,Female,2502.0
3841,56-65,Male,5566.0
3842,26-35,Male,5243.0
3843,26-35,Male,6938.0
3844,36-45,Male,10880.0
3845,65+,Male,6535.0
3846,26-35,Male,6347.0
3847,36-45,Female,53204.0
3848,26-35,Male,2544.0
3849,26-35,Male,4879.0
3850,36-45,Female,10986.0
3851,26-35,Male,1633.0
3852,26-35,Male,4422.0
3853,65+,Male,3927.0
3854,56-65,Male,6533.0
3855,26-35,Male,2129.0
3856,26-35,Male,2906.0
3857,26-35,Male,1721.0
3858,46-55,Male,11013.0
3859,65+,Female,2250.0
3860,36-45,Male,10823.0
3861,26-35,Male,2374.0
3862,26-35,Female,2985.0
3863,46-55,Male,8091.0
3864,26-35,Female,15320.0
3865,46-55,Male,15155.0
3866,46-55,Male,6944.0
3867,36-45,Male,14275.0
3868,56-65,Male,8505.0
3869,46-55,Male,11306.0
3870,46-55,Female,10312.0
3871,26-35,Female,2605.0
3872,26-35,Male,5972.0
3873,26-35,Male,2917.0
3874,56-65,Male,7620.0
3875,26-35,Male,3114.0
3876,36-45,Male,3705.0
3877,18-25,Male,2836.0
3878,26-35,Female,5221.0
3879,46-55,Male,8147.0
3880,26-35,Female,4498.0
3881,46-55,Female,9560.0
3882,56-65,Male,4255.0
3883,56-65,Male,2650.0
3884,46-55,Male,9799.0
3885,46-55,Male,8386.0
3886,26-35,Male,1618.0
3887,46-55,Male,7124.0
3888,26-35,Male,5356.0
3889,56-65,Male,7791.0
3890,36-45,Female,5450.0
3891,46-55,Male,4966.0
3892,26-35,Male,4889.0
3893,26-35,Male,2614.0
3894,56-65,Male,5010.0
3895,46-55,Male,17678.0
3896,26-35,Female,8385.0
3897,26-35,Female,8986.0
3898,56-65,Female,3436.0
3899,26-35,Male,2208.0
3900,46-55,Male,11598.0
3901,46-55,Female,14279.0
3902,65+,Male,4856.0
3903,46-55,Male,14899.0
3904,56-65,Male,7738.0
3905,36-45,Male,7728.0
3906,26-35,Male,7771.0
3907,18-25,Male,2000.0
3908,46-55,Male,14823.0
3909,18-25,Male,622.0
3910,56-65,Male,8272.0
3911,46-55,Female,12286.0
3912,36-45,Female,4865.0
3913,36-45,Female,5172.0
3914,36-45,Male,11076.0
3915,26-35,Male,5795.0
3916,46-55,Female,6551.0
3917,36-45,Male,9953.0
3918,36-45,Male,8900.0
3919,26-35,Female,1788.0
3920,46-55,Female,9980.0
3921,26-35,Female,6117.0
3922,46-55,Male,9633.0
3923,46-55,Female,12241.0
3924,26-35,Male,5211.0
3925,26-35,Male,2768.0
3926,56-65,Male,10742.0
3927,18-25,Male,2316.0
3928,36-45,Male,3234.0
3929,26-35,Male,12447.0
3930,26-35,Male,1826.0
3931,56-65,Male,4300.0
3932,36-45,Male,8824.0
3933,18-25,Male,4851.0
3934,26-35,Male,3447.0
3935,56-65,Male,6413.0
3936,36-45,Male,18265.0
3937,18-25,Male,2743.0
3938,26-35,Male,4412.0
3939,26-35,Male,1987.0
3940,26-35,Female,4750.0
3941,26-35,Male,2140.0
3942,26-35,Male,20919.0
3943,26-35,Male,2908.0
3944,36-45,Male,4412.0
3945,26-35,Male,5720.0
3946,36-45,Female,15551.0
3947,26-35,Male,2958.0
3948,46-55,Male,4840.0
3949,26-35,Male,6023.0
3950,26-35,Male,6070.0
3951,36-45,Male,6044.0
3952,36-45,Male,16145.0
3953,26-35,Male,3533.0
3954,26-35,Female,11934.0
3955,26-35,Male,5864.0
3956,26-35,Male,1270.0
3957,36-45,Male,10800.0
3958,46-55,Female,6898.0
3959,36-45,Male,2682.0
3960,36-45,Female,7674.0
3961,46-55,Male,39258.0
3962,46-55,Female,6356.0
3963,36-45,Female,6471.0
3964,36-45,Male,5264.0
3965,46-55,Male,4892.0
3966,18-25,Male,3460.0
3967,36-45,Female,5075.0
3968,26-35,Male,6907.0
3969,56-65,Male,13417.0
3970,18-25,Female,2660.0
3971,36-45,Female,8605.0
3972,26-35,Male,7778.0
3973,26-35,Male,1831.0
3974,26-35,Female,4089.0
3975,18-25,Female,2060.0
3976,46-55,Male,5552.0
3977,36-45,Male,3319.0
3978,46-55,Female,3548.0
3979,18-25,Male,3914.0
3980,18-25,Female,2513.0
3981,18-25,Male,4931.0
3982,56-65,Male,5830.0
3983,36-45,Male,9707.0
3984,46-55,Female,8155.0
3985,56-65,Male,10221.0
3986,26-35,Female,5223.0
3987,36-45,Male,6447.0
3988,18-25,Male,2205.0
3989,18-25,Male,2826.0
3990,26-35,Male,4867.0
3991,46-55,Female,4454.0
3992,36-45,Male,7458.0
3993,46-55,Male,11913.0
3994,26-35,Male,4086.0
3995,36-45,Female,9126.0
3996,18-25,Male,1002.0
3997,26-35,Female,3456.0
3998,46-55,Male,10748.0
3999,26-35,Male,3212.0
4000,26-35,Male,4141.0
4001,36-45,Male,8152.0
4002,36-45,Female,11749.0
4003,36-45,Male,12480.0
4004,18-25,Male,1362.0
4005,65+,Male,3042.0
4006,26-35,Male,9548.0
4007,46-55,Male,6202.0
4008,65+,Male,4660.0
4009,26-35,Female,4049.0
4010,56-65,Male,12722.0
4011,26-35,Male,4095.0
4012,18-25,Female,3777.0
4013,26-35,Male,3188.0
4014,36-45,Female,6488.0
4015,18-25,Female,1038.0
4016,36-45,Female,6707.0
4017,26-35,Female,13235.0
4018,56-65,Male,9910.0
4019,46-55,Male,8890.0
4020,46-55,Male,9376.0
4021,46-55,Male,11395.0
4022,18-25,Male,1706.0
4023,46-55,Female,7226.0
4024,26-35,Male,8117.0
4025,18-25,Female,4501.0
4026,26-35,Male,5836.0
4027,65+,Male,2825.0
4028,46-55,Male,6096.0
4029,36-45,Male,12592.0
4030,26-35,Female,2076.0
4031,46-55,Male,6417.0
4032,26-35,Female,3397.0
4033,18-25,Male,1581.0
4034,46-55,Male,15733.0
4035,18-25,Male,3213.0
4036,26-35,Female,3232.0
4037,36-45,Male,10785.0
4038,56-65,Male,3354.0
4039,36-45,Male,4871.0
4040,36-45,Female,3741.0
4041,36-45,Male,3119.0
4042,26-35,Female,3140.0
4043,36-45,Male,4766.0
4044,26-35,Male,5416.0
4045,36-45,Male,7020.0
4046,26-35,Male,7690.0
4047,56-65,Male,7409.0
4048,36-45,Male,13137.0
4049,46-55,Female,20532.0
4050,65+,Male,5001.0
4051,46-55,Male,9922.0
4052,26-35,Female,6213.0
4053,46-55,Male,6779.0
4054,36-45,Male,4673.0
4055,46-55,Male,8870.0
4056,46-55,Male,16430.0
4057,26-35,Female,2739.0
4058,26-35,Female,5691.0
4059,26-35,Female,2181.0
4060,36-45,Female,19455.0
4061,36-45,Male,5770.0
4062,46-55,Male,7799.0
4063,56-65,Female,7792.0
4064,46-55,Male,5431.0
4065,46-55,Male,12158.0
4066,26-35,Male,19542.0
4067,26-35,Male,2149.0
4068,56-65,Female,3975.0
4069,36-45,Female,5547.0
4070,36-45,Female,8207.0
4071,36-45,Male,3017.0
4072,18-25,Male,1709.0
4073,56-65,Male,16027.0
4074,36-45,Male,9530.0
4075,46-55,Male,5201.0
4076,26-35,Male,1018.0
4077,36-45,Male,4184.0
4078,26-35,Male,4223.0
4079,26-35,Male,1904.0
4080,36-45,Female,5726.0
4081,46-55,Male,7851.0
4082,26-35,Female,5284.0
4083,56-65,Male,7184.0
4084,46-55,Male,10917.0
4085,26-35,Female,1172.0
4086,26-35,Male,14157.0
4087,26-35,Male,3181.0
4088,26-35,Male,2189.0
4089,26-35,Male,3696.0
4090,36-45,Male,13931.0
4091,26-35,Male,3251.0
4092,36-45,Male,9195.0
4093,18-25,Male,2282.0
4094,36-45,Male,16848.0
4095,26-35,Male,5232.0
4096,26-35,Male,4246.0
4097,26-35,Male,2367.0
4098,26-35,Male,1650.0
4099,36-45,Male,3677.0
4100,36-45,Female,26913.0
4101,46-55,Male,3184.0
4102,26-35,Male,1199.0
4103,26-35,Female,3972.0
4104,26-35,Female,1906.0
4105,36-45,Male,10493.0
4106,26-35,Female,2448.0
4107,36-45,Male,16976.0
4108,36-45,Male,7709.0
4109,26-35,Female,2116.0
4110,46-55,Male,16438.0
4111,26-35,Male,4953.0
4112,46-55,Male,1620.0
4113,36-45,Male,7138.0
4114,26-35,Female,14285.0
4115,56-65,Female,5594.0
4116,26-35,Male,4278.0
4117,18-25,Male,4759.0
4118,36-45,Male,5998.0
4119,56-65,Female,4743.0
4120,36-45,Male,4311.0
4121,36-45,Female,4286.0
4122,46-55,Male,15581.0
4123,36-45,Male,3236.0
4124,26-35,Male,1844.0
4125,26-35,Male,2684.0
4126,18-25,Male,4690.0
4127,46-55,Male,8583.0
4128,56-65,Male,16168.0
4129,65+,Male,6284.0
4130,36-45,Male,3386.0
4131,56-65,Female,10170.0
4132,36-45,Male,7303.0
4133,36-45,Female,5741.0
4134,26-35,Male,6657.0
4135,26-35,Female,6065.0
4136,18-25,Male,2158.0
4137,36-45,Male,10258.0
4138,46-55,Male,7384.0
4139,26-35,Female,5338.0
4140,36-45,Female,8257.0
4141,65+,Female,15056.0
4142,36-45,Female,11993.0
4143,26-35,Male,3727.0
4144,46-55,Male,3834.0
4145,18-25,Female,10117.0
4146,56-65,Male,5936.0
4147,65+,Male,4727.0
4148,26-35,Male,8592.0
4149,56-65,Female,8787.0
4150,36-45,Male,12886.0
4151,26-35,Male,4421.0
4152,56-65,Male,9585.0
4153,56-65,Male,10336.0
4154,26-35,Male,3726.0
4155,36-45,Male,29017.0
4156,36-45,Male,9999.0
4157,36-45,Male,14172.0
4158,56-65,Male,4273.0
4159,46-55,Female,5229.0
4160,36-45,Male,6562.0
4161,36-45,Male,3966.0
4162,26-35,Male,6647.0
4163,46-55,Male,5663.0
4164,26-35,Female,9368.0
4165,56-65,Male,13579.0
4166,26-35,Male,2515.0
4167,36-45,Female,4955.0
4168,26-35,Female,3758.0
4169,26-35,Female,4416.0
4170,36-45,Female,7902.0
4171,26-35,Male,10049.0
4172,46-55,Male,20601.0
4173,36-45,Female,13129.0
4174,65+,Male,9533.0
4175,26-35,Female,4438.0
4176,26-35,Female,8729.0
4177,18-25,Male,2514.0
4178,26-35,Female,1243.0
4179,18-25,Female,821.0
4180,56-65,Male,7632.0
4181,56-65,Female,7367.0
4182,36-45,Male,7608.0
4183,56-65,Male,6488.0
4184,26-35,Male,3667.0
4185,56-65,Female,11715.0
4186,18-25,Male,4817.0
4187,26-35,Male,3866.0
4188,56-65,Female,3134.0
4189,56-65,Male,2651.0
4190,26-35,Male,6237.0
4191,36-45,Female,8540.0
4192,26-35,Male,5850.0
4193,26-35,Male,2258.0
4194,36-45,Male,10765.0
4195,65+,Male,5605.0
4196,36-45,Male,5113.0
4197,36-45,Female,10579.0
4198,36-45,Male,8436.0
4199,26-35,Male,3127.0
4200,26-35,Female,3524.0
4201,26-35,Male,7306.0
4202,36-45,Male,9157.0
4203,18-25,Male,2021.0
4204,26-35,Female,4098.0
4205,46-55,Male,38254.0
4206,56-65,Male,5783.0
4207,56-65,Female,9332.0
4208,65+,Female,3920.0
4209,36-45,Female,7858.0
4210,26-35,Male,10747.0
4211,18-25,Female,3199.0
4212,26-35,Male,7703.0
4213,36-45,Male,7372.0
4214,36-45,Male,11662.0
4215,56-65,Male,6125.0
4216,65+,Male,4541.0
4217,36-45,Male,5967.0
4218,26-35,Male,12845.0
4219,36-45,Female,7114.0
